0	0.
1	0.11287111985318689
2	0.3195454289120606
3	0.4970910157965926
4	0.6083956040833151
5	0.6586004676752788
6	0.6642637722499094
7	0.6410979089633769
8	0.6009888329754751
9	0.5521540135855697
10	0.5000046775730039
11	0.4479700288146102
12	0.39812731220588504
13	0.35164900806291244
14	0.30911144012876846
15	0.27070542748670706
16	0.23637930790496517
17	0.20593554286089605
18	0.17909545136916274
19	0.1555420303374679
20	0.13494772875306651
21	0.1169918726947254
22	0.10137109772628454
23	0.08780502906872437
24	0.07603882870568979
25	0.06584371109243499
26	0.05701618992625912
27	0.049376576601924044
28	0.04276708110143093
29	0.03704974738078891
30	0.032104372612491924
31	0.02782650273214735
32	0.024125557856706954
33	0.020923115034519588
34	0.018151358603083666
35	0.015751697450344427
36	0.013673541767503756
37	0.011873228079009188
38	0.010313079476843807
39	0.008960587398718184
40	0.007787701506505825
41	0.006770214921729867
42	0.005887233041929726
43	0.005120715250824919
44	0.00445507995259623
45	0.0038768644476993588
46	0.003374432189823497
47	0.002937720902532157
48	0.0025580258821173685
49	0.002227813569490271
50	0.001940561141999427
