0	0.
1	0.30713632212329833
2	0.8263569475699573
3	1.2189572307491185
4	1.4188436148630081
5	1.4677597271607485
6	1.421736462482775
7	1.3237355482399265
8	1.2017422862047022
9	1.0726726652393457
10	0.9462305369132621
11	0.8276433507798536
12	0.7194214408399091
13	0.6224530793935393
14	0.5366806616115102
15	0.46151830007958294
16	0.39610960034200865
17	0.33948572363717966
18	0.2906605995747285
19	0.2486862581551762
20	0.21268284159805007
21	0.1818526566289596
22	0.15548434104245204
23	0.13295109926167292
24	0.1137055750081435
25	0.09727301326156888
26	0.08324375608519245
27	0.07126571407440752
28	0.061037189583053
29	0.05230025451765189
30	0.04483477434926326
31	0.03845310035672459
32	0.032995410351557716
33	0.028325654599503543
34	0.02432805200485022
35	0.020904077500280876
36	0.01796988207642835
37	0.015454090057084268
38	0.013295922811530194
39	0.011443603282220565
40	0.009853000987907862
41	0.00848648223787572
42	0.007311934995897337
43	0.006301942083997843
44	0.00543308019241552
45	0.004685325473217272
46	0.004041549369870705
47	0.0034870908125166273
48	0.003009393031292364
49	0.0025976950504622287
50	0.0022427694648406563
