0	0.
1	0.1400206800094698
2	0.3869548461028698
3	0.5876685128565601
4	0.7037252014891566
5	0.7471881705994279
6	0.740695632480649
7	0.7037280385905573
8	0.65019640431224
9	0.5892859898151834
10	0.5267813178920575
11	0.4661646823758694
12	0.4094018568070891
13	0.35747874992792983
14	0.31075960084632726
15	0.2692252233080182
16	0.23263031085276872
17	0.20060648466982492
18	0.17272888222506033
19	0.14855826587234527
20	0.12766669552792256
21	0.10965233107174485
22	0.09414705211592944
23	0.08081946856229981
24	0.06937504275604042
25	0.059554483620489644
26	0.05113118383024093
27	0.04390820400281733
28	0.03771512528427608
29	0.032404968111586
30	0.02785129199291856
31	0.02394553637444421
32	0.020594627211373496
33	0.01771885158555732
34	0.015249989331650065
35	0.013129683181125177
36	0.011308025361653151
37	0.00974233749651891
38	0.008396121082934908
39	0.007238157150359684
40	0.006241735487937458
41	0.005383995810595612
42	0.004645365234486472
43	0.004009078351300748
44	0.003460767970212214
45	0.002988116208463897
46	0.0025805570485905446
47	0.002229022745442049
48	0.0019257275697768283
49	0.0016639849484227241
50	0.0014380419450895307
