0	0.
1	0.1825826552931074
2	0.5103986951091672
3	0.7829714044148802
4	0.9450526572723907
5	1.0097419011766955
6	1.0063345298969741
7	0.9608598993961561
8	0.892126627395684
9	0.8126098183830259
10	0.7301900641025103
11	0.6496400577659557
12	0.5736934637295361
13	0.5037687261762922
14	0.4404488722830053
15	0.3837975062221637
16	0.33356647288199126
17	0.28933188532121307
18	0.250582543539756
19	0.21677655364928095
20	0.1873766595928286
21	0.161871336729524
22	0.1397864419250157
23	0.1206906619368397
24	0.1041969824301661
25	0.08996168303971168
26	0.07768187537102451
27	0.0670922626093493
28	0.05796156596487427
29	0.05008890256372332
30	0.04330028984145064
31	0.03744537722124395
32	0.03239445651372186
33	0.028035770188351794
34	0.02427311623207206
35	0.02102373594753795
36	0.018216464127451742
37	0.015790117738438497
38	0.013692098285154806
39	0.011877183526609776
40	0.010306485585238442
41	0.008946554324264156
42	0.007768606906220739
43	0.006747866515838085
44	0.0058629952295368125
45	0.005095607881388457
46	0.004429855480912999
47	0.0038520682701046974
48	0.00335044986639935
49	0.002914815133084877
50	0.0025363654611816875
