0	0.
1	0.22634222986636254
2	0.6170463508065686
3	0.9232710015783835
4	1.0895697279714087
5	1.1412785744626823
6	1.117597465469499
7	1.0502966627579078
8	0.9610394062924538
9	0.8635193181689604
10	0.7659774342141683
11	0.6731189244804265
12	0.5874117400313142
13	0.5099323346366025
14	0.44090966085626504
15	0.380073896120997
16	0.32687931011879523
17	0.28064563226717953
18	0.24064633765031873
19	0.2061622580912866
20	0.17651256667517423
21	0.1510711256156625
22	0.12927348743826336
23	0.11061808433799399
24	0.0946639444386437
25	0.0810264731409883
26	0.0693722962143378
27	0.05941379622158849
28	0.05090372898993753
29	0.04363014429951325
30	0.03741172823121363
31	0.032093616190709995
32	0.027543682850302988
33	0.02364928974814876
34	0.02031445717991146
35	0.017457420320330073
36	0.015008527507093895
37	0.012908439478054467
38	0.011106590857298006
39	0.009559878537588763
40	0.008231545294116223
41	0.007090230669167721
42	0.0061091647010250985
43	0.005265483330587584
44	0.004539647259096478
45	0.00391494863808953
46	0.003377092257779355
47	0.002913839883894656
48	0.0025147081031189717
49	0.002170711503254217
50	0.0018741442655748617
