9.505082962189511427e-04,6.047453389996490028e-08,6.047453389996490028e-08,3.186787669393420313e-07,2.518512137715901858e-07,6.047453389996490028e-08,6.047453389996490028e-08
9.862521794868784469e-04,6.510786752063508466e-08,6.510786752063508466e-08,3.430934501443343133e-07,2.711462630706449691e-07,6.510786752063508466e-08,6.510786752063508466e-08
1.023340212191642265e-03,7.009617056482276067e-08,7.009617056482276067e-08,3.693784415743661583e-07,2.919194467335633398e-07,7.009617056482276067e-08,7.009617056482276067e-08
1.061822941099384646e-03,7.546663571988987024e-08,7.546663571988987024e-08,3.976769997349198957e-07,3.142839866022693694e-07,7.546663571988987024e-08,7.546663571988987024e-08
1.101752813788387268e-03,8.124853852311079959e-08,8.124853852311079959e-08,4.281433540689762335e-07,3.383617754833249410e-07,8.124853852311079959e-08,8.124853852311079959e-08
1.143184250129150245e-03,8.747339686846499742e-08,8.747339686846499742e-08,4.609435448784669107e-07,3.642840410187528574e-07,8.747339686846499742e-08,8.747339686846499742e-08
1.186173716452479160e-03,9.417514272498125028e-08,9.417514272498125028e-08,4.962563275199760449e-07,3.921920603627955684e-07,9.417514272498125028e-08,9.417514272498125028e-08
1.230779802506665709e-03,1.013903070011020679e-07,1.013903070011020679e-07,5.342741457898138932e-07,4.222379295502394906e-07,1.013903070011020679e-07,1.013903070011020679e-07
1.277063301308644641e-03,1.091582185609939448e-07,1.091582185609939448e-07,5.752041797890449999e-07,4.545853917388090359e-07,1.091582185609939448e-07,1.091582185609939448e-07
1.325087291997953777e-03,1.175212184756462236e-07,1.175212184756462236e-07,6.192694739631527535e-07,4.894107288276540842e-07,1.175212184756462236e-07,1.175212184756462236e-07
1.374917225806419159e-03,1.265248906743940547e-07,1.265248906743940547e-07,6.667101514459378436e-07,5.269037212978500682e-07,1.265248906743940547e-07,1.265248906743940547e-07
1.426621015260736997e-03,1.362183102516154470e-07,1.362183102516154470e-07,7.177847213053181993e-07,5.672686814909495638e-07,1.362183102516154470e-07,1.362183102516154470e-07
1.480269126739508631e-03,1.466543107792686939e-07,1.466543107792686939e-07,7.727714857924237181e-07,6.107255659399439077e-07,1.466543107792686939e-07,1.466543107792686939e-07
1.535934676510897082e-03,1.578897720791854704e-07,1.578897720791854704e-07,8.319700552375523411e-07,6.575111727957268175e-07,1.578897720791854704e-07,1.578897720791854704e-07
1.593693530381774500e-03,1.699859300201529074e-07,1.699859300201529074e-07,8.957029788199542137e-07,7.078804308534981194e-07,1.699859300201529074e-07,1.699859300201529074e-07
1.653624407094180437e-03,1.830087100244276374e-07,1.830087100244276374e-07,9.643175000663184238e-07,7.621077871800971568e-07,1.830087100244276374e-07,1.830087100244276374e-07
1.715808985610004726e-03,1.970290860970579895e-07,1.970290860970579895e-07,1.038187446608529282e-06,8.204887008776106311e-07,1.970290860970579895e-07,1.970290860970579895e-07
1.780332016430113918e-03,2.121234673299484493e-07,2.121234673299484493e-07,1.117715264458412330e-06,8.833412510936649090e-07,2.121234673299484493e-07,2.121234673299484493e-07
1.847281437099634145e-03,2.283741139817275081e-07,2.283741139817275081e-07,1.203334207839687137e-06,9.510078680076627224e-07,2.283741139817275081e-07,2.283741139817275081e-07
1.916748492056815018e-03,2.458695853949870217e-07,2.458695853949870217e-07,1.295510696459398876e-06,1.023857196188204795e-06,2.458695853949870217e-07,2.458695853949870217e-07
1.988827856988809647e-03,2.647052221852029845e-07,2.647052221852029845e-07,1.394746853007210988e-06,1.102286100433573925e-06,2.647052221852029845e-07,2.647052221852029845e-07
2.063617767863858664e-03,2.849836653215688671e-07,2.849836653215688671e-07,1.501583234645987250e-06,1.186721824978374909e-06,2.849836653215688671e-07,2.849836653215688671e-07
2.141220154815729349e-03,3.068154149200628883e-07,3.068154149200628883e-07,1.616601773306253321e-06,1.277624317779263182e-06,3.068154149200628883e-07,3.068154149200628883e-07
2.221740781062882600e-03,3.303194317844176345e-07,3.303194317844176345e-07,1.740428940726079866e-06,1.375488732485678101e-06,3.303194317844176345e-07,3.303194317844176345e-07
2.305289387051706086e-03,3.556237849624174356e-07,3.556237849624174356e-07,1.873739155392662028e-06,1.480848121662370489e-06,3.556237849624174356e-07,3.556237849624174356e-07
2.391979840020237204e-03,3.828663488343554320e-07,3.828663488343554320e-07,2.017258449848821124e-06,1.594276335864373564e-06,3.828663488343554320e-07,3.828663488343554320e-07
2.481930289186252882e-03,4.121955535189144729e-07,4.121955535189144729e-07,2.171768418234040394e-06,1.716391144277594561e-06,4.121955535189144729e-07,4.121955535189144729e-07
2.575263326771198586e-03,4.437711926705772888e-07,4.437711926705772888e-07,2.338110465442557625e-06,1.847857593835108558e-06,4.437711926705772888e-07,4.437711926705772888e-07
2.672106155079432416e-03,4.777652930535358648e-07,4.777652930535358648e-07,2.517190380909005324e-06,1.989391625007120126e-06,4.777652930535358648e-07,4.777652930535358648e-07
2.772590759860481084e-03,5.143630506115797124e-07,5.143630506115797124e-07,2.709983261783367881e-06,2.141763963848163536e-06,5.143630506115797124e-07,5.143630506115797124e-07
2.876854090190591410e-03,5.537638381134267141e-07,5.537638381134267141e-07,2.917538812141271745e-06,2.305804311375885358e-06,5.537638381134267141e-07,5.537638381134267141e-07
2.985038245118729321e-03,5.961822898403192853e-07,5.961822898403192853e-07,3.140987046902584222e-06,2.482405852959559362e-06,5.961822898403192853e-07,5.961822898403192853e-07
3.097290667331406653e-03,6.418494691995452125e-07,6.418494691995452125e-07,3.381544431311923764e-06,2.672530112121969567e-06,6.418494691995452125e-07,6.418494691995452125e-07
3.213764344100275647e-03,6.910141255960699225e-07,6.910141255960699225e-07,3.640520489180435188e-06,2.877212175014473644e-06,6.910141255960699225e-07,6.910141255960699225e-07
3.334618015786362799e-03,7.439440473770969434e-07,7.439440473770969434e-07,3.919324915611542291e-06,3.097566313821936931e-06,7.439440473770969434e-07,7.439440473770969434e-07
3.460016392185108827e-03,8.009275181836832327e-07,8.009275181836832327e-07,4.219475232647702322e-06,3.334792039502285300e-06,8.009275181836832327e-07,8.009275181836832327e-07
3.590130377007068330e-03,8.622748846022990161e-07,8.622748846022990161e-07,4.542605029194759832e-06,3.590180616576081020e-06,8.622748846022990161e-07,8.622748846022990161e-07
3.725137300800209720e-03,9.283202436104248004e-07,9.283202436104248004e-07,4.890472829720826337e-06,3.865122075166998673e-06,9.283202436104248004e-07,9.283202436104248004e-07
3.865221162631261604e-03,9.994232589571311349e-07,9.994232589571311349e-07,5.264971639604203555e-06,4.161112758167506451e-06,9.994232589571311349e-07,9.994232589571311349e-07
4.010572880855495757e-03,1.075971116315537340e-06,1.075971116315537340e-06,5.668139218637504690e-06,4.479763444279584221e-06,1.075971116315537340e-06,1.075971116315537340e-06
4.161390553316706743e-03,1.158380627792781253e-06,1.158380627792781253e-06,6.102169138101928832e-06,4.822808090772910925e-06,1.158380627792781253e-06,1.158380627792781253e-06
4.317879727332021161e-03,1.247100497188688335e-06,1.247100497188688335e-06,6.569422681027177638e-06,5.192113243129331437e-06,1.247100497188688335e-06,1.247100497188688335e-06
4.480253679829489591e-03,1.342613758260918550e-06,1.342613758260918550e-06,7.072441649770734793e-06,5.589688162319378084e-06,1.342613758260918550e-06,1.342613758260918550e-06
4.648733708020256518e-03,1.445440399186660726e-06,1.445440399186660726e-06,7.613962149908736850e-06,6.017695724303765655e-06,1.445440399186660726e-06,1.445440399186660726e-06
4.823549431001467047e-03,1.556140187413842299e-06,1.556140187413842299e-06,8.196929424655203107e-06,6.478464150489497452e-06,1.556140187413842299e-06,1.556140187413842299e-06
5.004939102700953560e-03,1.675315710173653081e-06,1.675315710173653081e-06,8.824513819643637686e-06,6.974499632318698085e-06,1.675315710173653081e-06,1.675315710173653081e-06
5.193149936590211839e-03,1.803615647086670408e-06,1.803615647086670408e-06,9.500127963944852340e-06,7.508499917951508318e-06,1.803615647086670408e-06,1.803615647086670408e-06
5.388438442608223244e-03,1.941738292543147139e-06,1.941738292543147139e-06,1.022744525968828168e-05,8.083368934147338566e-06,1.941738292543147139e-06,1.941738292543147139e-06
5.591070776755292966e-03,2.090435346880648325e-06,2.090435346880648325e-06,1.101041977963484816e-05,8.702232521978267154e-06,2.090435346880648325e-06,2.090435346880648325e-06
5.801323103833378250e-03,2.250515996826352948e-06,2.250515996826352948e-06,1.185330767955396049e-05,9.368455370953156707e-06,2.250515996826352948e-06,2.250515996826352948e-06
6.019481973827274165e-03,2.422851307224507138e-06,2.422851307224507138e-06,1.276069024032397637e-05,1.008565924252184007e-05,2.422851307224507138e-06,2.422851307224507138e-06
6.245844712439618113e-03,2.608378947739911502e-06,2.608378947739911502e-06,1.373749866334622905e-05,1.085774258079876998e-05,2.608378947739911502e-06,2.608378947739911502e-06
6.480719826311970473e-03,2.808108280024781455e-06,2.808108280024781455e-06,1.478904075218211781e-05,1.168890161573008951e-05,2.808108280024781455e-06,2.808108280024781455e-06
6.724427423484249239e-03,3.023125832768197911e-06,3.023125832768197911e-06,1.592102962333867607e-05,1.258365307186559824e-05,3.023125832768197911e-06,3.023125832768197911e-06
6.977299649665537687e-03,3.254601194124763748e-06,3.254601194124763748e-06,1.713961459989141271e-05,1.354685860442764324e-05,3.254601194124763748e-06,3.254601194124763748e-06
7.239681140910877132e-03,3.503793353252987298e-06,3.503793353252987298e-06,1.845141445319990896e-05,1.458375109353743687e-05,3.503793353252987298e-06,3.503793353252987298e-06
7.511929493320968799e-03,3.772057525095831016e-06,3.772057525095831016e-06,1.986355317039920242e-05,1.569996293731127884e-05,3.772057525095831016e-06,3.772057525095831016e-06
7.794415750404950702e-03,4.060852495118440294e-06,4.060852495118440294e-06,2.138369843870337232e-05,1.690155649512620149e-05,4.060852495118440294e-06,4.060852495118440294e-06
8.087524908770456905e-03,4.371748523494652786e-06,4.371748523494652786e-06,2.302010305190249772e-05,1.819505684372945198e-05,4.371748523494652786e-06,4.371748523494652786e-06
8.391656442830162238e-03,4.706435851218941162e-06,4.706435851218941162e-06,2.478164945984490773e-05,1.958748702108752170e-05,4.706435851218941162e-06,4.706435851218941162e-06
8.707224849239922695e-03,5.066733853829479886e-06,5.066733853829479886e-06,2.667789769824891239e-05,2.108640594599946934e-05,5.066733853829479886e-06,5.066733853829479886e-06
9.034660211810525629e-03,5.454600891877492460e-06,5.454600891877492460e-06,2.871913695396702081e-05,2.269994921560256361e-05,5.454600891877492460e-06,5.454600891877492460e-06
9.374408787662991127e-03,5.872144910985979102e-06,5.872144910985979102e-06,3.091644103991832479e-05,2.443687299804670398e-05,5.872144910985979102e-06,5.872144910985979102e-06
9.726933615426168467e-03,6.321634848326011922e-06,6.321634848326011922e-06,3.328172807440624056e-05,2.630660125388250588e-05,6.321634848326011922e-06,6.321634848326011922e-06
1.009271514630570750e-02,6.805512906622299348e-06,6.805512906622299348e-06,3.582782468155474253e-05,2.831927653718093553e-05,6.805512906622299348e-06,6.805512906622299348e-06
1.047225189888434382e-02,7.326407761402429960e-06,7.326407761402429960e-06,3.856853505322766309e-05,3.048581464616131358e-05,7.326407761402429960e-06,7.326407761402429960e-06
1.086606113854596788e-02,7.887148772150815639e-06,7.887148772150815639e-06,4.151871523816820958e-05,3.281796341324811885e-05,7.887148772150815639e-06,7.887148772150815639e-06
1.127467958244946118e-02,8.490781273343364524e-06,8.490781273343364524e-06,4.469435305132594955e-05,3.532836594610088706e-05,8.490781273343364524e-06,8.490781273343364524e-06
1.169866413101306943e-02,9.140583027049489320e-06,9.140583027049489320e-06,4.811265402556476740e-05,3.803062865437339724e-05,9.140583027049489320e-06,9.140583027049489320e-06
1.213859262690627702e-02,9.840081924923432881e-06,9.840081924923432881e-06,5.179213385930536907e-05,4.093939442187146787e-05,9.840081924923432881e-06,9.840081924923432881e-06
1.259506464258357619e-02,1.059307503399764284e-05,1.059307503399764284e-05,5.575271784730464716e-05,4.407042131051501586e-05,1.059307503399764284e-05,1.059307503399764284e-05
1.306870229743346302e-02,1.140364908777057832e-05,1.140364908777057832e-05,6.001584781787088103e-05,4.744066721119753256e-05,1.140364908777057832e-05,1.140364908777057832e-05
1.356015110565633383e-02,1.227620253168544559e-05,1.227620253168544559e-05,6.460459713853232650e-05,5.106838088741512014e-05,1.227620253168544559e-05,1.227620253168544559e-05
1.407008085602685053e-02,1.321546924026266338e-05,1.321546924026266338e-05,6.954379439370012115e-05,5.497319989055406391e-05,1.321546924026266338e-05,1.321546924026266338e-05
1.459918652473978645e-02,1.422654403191859222e-05,1.422654403191859222e-05,7.486015638239258859e-05,5.917625586113773461e-05,1.422654403191859222e-05,1.422654403191859222e-05
1.514818922258345801e-02,1.531491011691926322e-05,1.531491011691926322e-05,8.058243113182206481e-05,6.370028776830964591e-05,1.531491011691926322e-05,1.531491011691926322e-05
1.571783717773162642e-02,1.648646862402755413e-05,1.648646862402755413e-05,8.674155167381471872e-05,6.856976368054687400e-05,1.648646862402755413e-05,1.648646862402755413e-05
1.630890675549332564e-02,1.774757036225502974e-05,1.774757036225502974e-05,9.337080138587140884e-05,7.381101170424906276e-05,1.774757036225502974e-05,1.774757036225502974e-05
1.692220351641037304e-02,1.910504998577882942e-05,1.910504998577882942e-05,1.005059917574356164e-04,7.945236077363316055e-05,1.910504998577882942e-05,1.910504998577882942e-05
1.755856331414468868e-02,2.056626274258652678e-05,2.056626274258652678e-05,1.081856535048833815e-04,8.552429202550297128e-05,2.056626274258652678e-05,2.056626274258652678e-05
1.821885343465165161e-02,2.213912400082840008e-05,2.213912400082840008e-05,1.164512420261696815e-04,9.205960154617878896e-05,2.213912400082840008e-05,2.213912400082840008e-05
1.890397377819219571e-02,2.383215176125246844e-05,2.383215176125246844e-05,1.253473582582643813e-04,9.909357533541724187e-05,2.383215176125246844e-05,2.383215176125246844e-05
1.961485808579429418e-02,2.565451237954061273e-05,2.565451237954061273e-05,1.349219860777952414e-04,1.066641773937734248e-04,2.565451237954061273e-05,2.565451237954061273e-05
2.035247521183575561e-02,2.761606973893159043e-05,2.761606973893159043e-05,1.452267474680507065e-04,1.148122519058486225e-04,2.761606973893159043e-05,2.761606973893159043e-05
2.111783044448242025e-02,2.972743813128247672e-05,2.972743813128247672e-05,1.563171767640045848e-04,1.235817405624948671e-04,2.972743813128247672e-05,2.972743813128247672e-05
2.191196687578147312e-02,3.200003912377279641e-05,3.200003912377279641e-05,1.682530153817234184e-04,1.330199161406438245e-04,3.200003912377279641e-05,3.200003912377279641e-05
2.273596682327715113e-02,3.444616270888231234e-05,3.444616270888231234e-05,1.810985285397848619e-04,1.431776335403053151e-04,3.444616270888231234e-05,3.444616270888231234e-05
2.359095330508633945e-02,3.707903305716972188e-05,3.707903305716972188e-05,1.949228455886042790e-04,1.541095995647911911e-04,3.707903305716972188e-05,3.707903305716972188e-05
2.447809157044440048e-02,3.991287921584792657e-05,3.991287921584792657e-05,2.098003256792847055e-04,1.658746628227251096e-04,3.991287921584792657e-05,3.991287921584792657e-05
2.539859068780724038e-02,4.296301112129843696e-05,4.296301112129843696e-05,2.258109506272429476e-04,1.785361252292891505e-04,4.296301112129843696e-05,4.296301112129843696e-05
2.635370519267393047e-02,4.624590132060931591e-05,4.624590132060931591e-05,2.430407469579149316e-04,1.921620766898341783e-04,4.624590132060931591e-05,4.624590132060931591e-05
2.734473679737579876e-02,4.977927282607869688e-05,4.977927282607869688e-05,2.615822392628387662e-04,2.068257546618776658e-04,4.977927282607869688e-05,4.977927282607869688e-05
2.837303616516211394e-02,5.358219355752875213e-05,5.358219355752875213e-05,2.815349371448821547e-04,2.226059304120696684e-04,5.358219355752875213e-05,5.358219355752875213e-05
2.944000475100033709e-02,5.767517786036153592e-05,5.767517786036153592e-05,3.030058581919179914e-04,2.395873239134151686e-04,5.767517786036153592e-05,5.767517786036153592e-05
3.054709671159968123e-02,6.208029562270239916e-05,6.208029562270239916e-05,3.261100895894340768e-04,2.578610494653704017e-04,6.208029562270239916e-05,6.208029562270239916e-05
3.169582088726115299e-02,6.682128955287459991e-05,6.682128955287459991e-05,3.509713911650345517e-04,2.775250942659271327e-04,6.682128955287459991e-05,6.682128955287459991e-05
3.288774285825510346e-02,7.192370121899218272e-05,7.192370121899218272e-05,3.777228428521844082e-04,2.986848323209794062e-04,7.192370121899218272e-05,7.192370121899218272e-05
3.412448707852889368e-02,7.741500649582056773e-05,7.741500649582056773e-05,4.065075397675539659e-04,3.214535762427161688e-04,7.741500649582056773e-05,7.741500649582056773e-05
3.540773908965269556e-02,8.332476111041802120e-05,8.332476111041802120e-05,4.374793383166269956e-04,3.459531696660738602e-04,8.332476111041802120e-05,8.332476111041802120e-05
3.673924781802074407e-02,8.968475702762776307e-05,8.968475702762776307e-05,4.708036569765673847e-04,3.723146232010294643e-04,8.968475702762776307e-05,8.968475702762776307e-05
3.812082795843887983e-02,9.652919046944404675e-05,9.652919046944404675e-05,5.066583356544446682e-04,4.006787970393517972e-04,9.652919046944404675e-05,9.652919046944404675e-05
3.955436244734701623e-02,1.038948424188385766e-04,1.038948424188385766e-04,5.452345577835458236e-04,4.311971335479937613e-04,1.038948424188385766e-04,1.038948424188385766e-04
4.104180502904709177e-02,1.118212725190289620e-04,1.118212725190289620e-04,5.867378396014334523e-04,4.640324434082768569e-04,1.118212725190289620e-04,1.118212725190289620e-04
4.258518291843414738e-02,1.203510273436390990e-04,1.203510273436390990e-04,6.313890913514443081e-04,4.993597491010758754e-04,1.203510273436390990e-04,1.203510273436390990e-04
4.418659956385941057e-02,1.295298640819808253e-04,1.295298640819808253e-04,6.794257554652257444e-04,5.373671897940362477e-04,1.295298640819808253e-04,1.295298640819808253e-04
